time_step Part Qart Part_m Qart_m Pv_m Qv_m Pv Qv Pmyocardial Pmyocardial_scaled
216 245365.892 1.8004449 0 0 309658.111 309658.111
217 258589.019 0.514029282 0 0 324252.384 324252.384
218 273365.105 1.96239375 0 0 337987.133 337987.133
219 287330.754 1.95071977 0 0 351614.086 351614.086
220 301105.845 1.77768669 0 0 365256.972 365256.972
221 314717.619 1.41063991 0 0 379110.111 379110.111
222 328337.083 1.01359577 0 0 393293.1 393293.1
223 342179.242 0.824567941 0 0 407750.358 407750.358
224 356374.313 1.01260839 0 0 422241.638 422241.638
225 370392.593 0.561797484 0 0 437213.543 437213.543
226 385910.34 2.7486257 0 0 450744.849 450744.849
227 400343.165 3.31113751 0 0 463520.059 463520.059
228 414221.903 3.6738655 0 0 475539.314 475539.314
229 427456.646 3.85352441 0 0 486843.536 486843.536
230 440139.159 4.15211942 0 0 497287.51 497287.51
231 452421.556 5.0631768 0 0 506312.093 506312.093
232 464298.739 7.08049017 0 0 512813.014 512813.014
233 475376.778 10.480989 0 0 515175.3 515175.3
234 484894.785 15.5281873 0 0 511204.041 511204.041
235 489930.014 19.395973 0 0 499391.79 499391.79
236 490567.499 24.3049597 0 0 478901.986 478901.986
237 484409.214 27.831559 0 0 449532.324 449532.324
238 470066.251 28.9290345 0 0 412285.41 412285.41
239 446695.726 26.4090963 0 0 369682.777 369682.777
240 415268.152 20.9736265 0 0 324616.425 324616.425
241 377565.079 13.4815952 0 0 280050.041 280050.041
242 337433.421 8.03925396 0 0 236289.775 236289.775
243 292227.841 -3.79629678 0 0 199656.17 199656.17
244 250921.348 -9.4557787 0 0 168359.782 168359.782
245 213011.191 -12.9969792 0 0 142190.927 142190.927
246 179381.806 -14.4404999 0 0 120420.942 120420.942
247 150164.376 -14.2764485 0 0 102170.627 102170.627
248 124976.326 -13.2213753 0 0 86709.1996 86709.1996
249 103229.937 -11.9501083 0 0 73602.9662 73602.9662
250 84733.1795 -10.1917002 0 0 62154.0143 62154.0143
251 67798.5379 -10.5579422 0 0 53562.0736 53562.0736
252 54025.3639 -9.88381347 0 0 47114.7285 47114.7285
253 42770.935 -9.16172709 0 0 42604.6415 42604.6415
254 33959.0395 -8.1687608 0 0 39639.8965 39639.8965
255 27469.8437 -6.70477692 0 0 37750.1237 37750.1237
256 22566.2913 -5.46654837 0 0 36486.3395 36486.3395
257 19303.8664 -3.78888638 0 0 35514.2116 35514.2116
258 16635.9096 -2.87224387 0 0 34632.002 34632.002
259 14767.6173 -1.9281365 0 0 33993.6841 33993.6841
260 12938.1986 -1.92507037 0 0 33652.1692 33652.1692
261 11891.2229 -1.4406183 0 0 33694.7615 33694.7615
262 10850.4367 -1.70727513 0 0 34101.7933 34101.7933
263 10751.7863 -1.05260606 0 0 34727.5196 34727.5196
264 11144.4343 -0.230612197 0 0 35354.0024 35354.0024
265 11740.0834 0.501270068 0 0 35788.3483 35788.3483
266 12323.2682 1.04447966 0 0 35929.6654 35929.6654
267 12648.8451 1.16591004 0 0 35929.4667 35929.4667
268 12732.722 0.966432526 0 0 35990.231 35990.231
269 12664.7078 0.531937392 0 0 36342.6882 36342.6882
270 12669.4533 0.102790191 0 0 37098.8825 37098.8825
271 12984.894 -0.0545600972 0 0 38166.4048 38166.4048
272 13734.8381 0.228317635 0 0 39251.8818 39251.8818
273 14839.9803 0.928137005 0 0 39962.4743 39962.4743
274 16016.5297 1.81855525 0 0 39966.965 39966.965
275 16913.1462 2.63997349 0 0 39080.0093 39080.0093
276 16302.3118 1.69539549 0 0 37607.2167 37607.2167
277 15708.9283 1.61085557 0 0 35918.4686 35918.4686
278 14302.9357 0.673916331 0 0 34437.1659 34437.1659
279 12955.6055 0.0653946881 0 0 33551.029 33551.029
280 11252.1242 -1.25650097 0 0 33449.0156 33449.0156
281 10490.551 -1.40773316 0 0 34054.618 34054.618
282 10487.4643 -1.0114805 0 0 35081.5169 35081.5169
283 11038.0695 -0.385252256 0 0 36210.3896 36210.3896
284 12028.8619 0.520350868 0 0 37010.4937 37010.4937
285 12977.0878 1.1588283 0 0 37419.9987 37419.9987
286 13676.829 1.43777365 0 0 37534.2626 37534.2626
287 14040.566 1.32756177 0 0 37573.9549 37573.9549
288 14163.8314 0.976212384 0 0 37751.3195 37751.3195
289 14236.7165 0.599203382 0 0 38178.4545 38178.4545
290 14459.0965 0.415133077 0 0 38807.4632 38807.4632
291 14912.4748 0.493991461 0 0 39486.4833 39486.4833
292 15633.1794 0.950461317 0 0 39904.9217 39904.9217
293 16323.2224 1.40076773 0 0 39947.2386 39947.2386
294 16794.5988 1.69310699 0 0 39613.7419 39613.7419
295 16895.8668 1.67186574 0 0 39065.0479 39065.0479
296 16623.3904 1.32615419 0 0 38552.8662 38552.8662
297 16128.5858 0.796208746 0 0 38307.949 38307.949
298 15651.4516 0.306030686 0 0 38439.5541 38439.5541
299 15391.9422 0.011837474 0 0 38928.5884 38928.5884
300 7932.91814 -15.8283813 0 0 51884.8624 51884.8624
301 18518.3804 -2.70951624 0 0 59117.266 59117.266
302 20601.5652 -9.4830295 0 0 72632.93 72632.93
303 26278.8658 -14.4034469 0 0 92767.9817 92767.9817
304 37288.2336 -16.5274977 0 0 118689.003 118689.003
305 54396.0855 -15.4769176 0 0 148537.296 148537.296
306 77220.0763 -11.5876217 0 0 179872.574 179872.574
307 104338.883 -5.84395209 0 0 210266.391 210266.391
308 133664.069 0.384506198 0 0 237860.057 237860.057
309 162215.059 4.14166075 0 0 262948.297 262948.297
310 191200.034 9.97486297 0 0 282944.534 282944.534
311 215763.379 10.8215424 0 0 300176.613 300176.613
312 237145.247 9.78196554 0 0 315861.916 315861.916
313 255935.316 7.58310207 0 0 331150.478 331150.478
314 273102.443 5.12149909 0 0 346805.034 346805.034
315 289612.788 3.13567866 0 0 363091.001 363091.001
316 306140.357 1.99265546 0 0 379870.517 379870.517
317 322365.494 0.413996069 0 0 397777.478 397777.478
318 340494.927 2.18925492 0 0 414630.335 414630.335
319 357630.536 2.17424047 0 0 431351.264 431351.264
320 374532.971 1.96207722 0 0 448092.044 448092.044
321 391235.41 1.51207824 0 0 465091.061 465091.061
322 407947.362 1.02497427 0 0 482495.046 482495.046
323 424932.456 0.792600928 0 0 500235.829 500235.829
324 442350.509 1.02251985 0 0 518018.682 518018.682
325 459551.92 0.468765231 0 0 536391.524 536391.524
326 478593.072 3.15081834 0 0 552997.314 552997.314
327 496304.392 3.84154213 0 0 568675.788 568675.788
328 513337.21 4.28841293 0 0 583427.069 583427.069
329 529580.88 4.5112424 0 0 597301.32 597301.32
330 545147.666 4.88009788 0 0 610120.342 610120.342
331 560224.101 6.00046968 0 0 621198.081 621198.081
332 574804.181 8.47870185 0 0 629179.63 629179.63
333 588405.205 12.6555192 0 0 632083.424 632083.424
334 600094.345 18.8552139 0 0 627216.268 627216.268
335 606457.304 23.8686775 0 0 612725.905 612725.905
336 607238.674 29.8253899 0 0 587586.481 587586.481
337 599728.291 34.1856099 0 0 551551.913 551551.913
338 582144.754 35.5203666 0 0 505851.958 505851.958
339 553479.89 32.4200514 0 0 453580.826 453580.826
340 514926.359 25.7453063 0 0 398286.843 398286.843
341 468671.037 16.5491371 0 0 343606.294 343606.294
342 419434.564 9.86908412 0 0 289914.808 289914.808
343 363971.713 -4.6542455 0 0 244967.351 244967.351
344 313292.193 -11.5993015 0 0 206568.371 206568.371
345 266779.364 -15.9449563 0 0 174460.598 174460.598
346 225518.521 -17.7166123 0 0 147750 147750
347 189670.714 -17.5156899 0 0 125357.848 125357.848
348 158766.606 -16.2214143 0 0 106387.511 106387.511
349 132085.143 -14.6618014 0 0 90306.8693 90306.8693
350 109390.742 -12.5044395 0 0 76259.6229 76259.6229
351 88612.9336 -12.9538727 0 0 65717.775 65717.775
352 71714.0479 -12.126803 0 0 57807.2305 57807.2305
353 57905.5084 -11.2408756 0 0 52273.597 52273.597
354 47093.8132 -10.0225822 0 0 48636.0148 48636.0148
355 39003.026 -8.40531206 0 0 46278.159 46278.159
356 33269.2161 -6.37832121 0 0 44634.5712 44634.5712
357 28898.421 -4.87154094 0 0 43315.3493 43315.3493
358 25927.8713 -3.11777945 0 0 42082.7121 42082.7121
359 23121.0212 -2.67386556 0 0 41133.1965 41133.1965
360 21190.7964 -1.93563587 0 0 40536.7923 40536.7923
361 19298.4404 -2.14453523 0 0 40403.0497 40403.0497
362 18346.9663 -1.65703276 0 0 40709.1136 40709.1136
363 18029.447 -1.00670059 0 0 41283.582 41283.582
364 18177.812 -0.291181225 0 0 41869.9697 41869.9697
365 18592.4487 0.409686988 0 0 42245.8373 42245.8373
366 19048.6493 0.983539725 0 0 42297.4659 42297.4659
367 19248.6747 1.11014949 0 0 42206.7742 42206.7742
368 19200.8309 0.878281123 0 0 42212.1997 42212.1997
369 19004.5828 0.376175992 0 0 42582.9742 42582.9742
370 18920.0451 -0.11862137 0 0 43448.408 43448.408
371 19223.4917 -0.295868085 0 0 44698.8564 44698.8564
372 20058.2609 0.0412661066 0 0 45989.8156 45989.8156
373 21330.9976 0.867090783 0 0 46859.4517 46859.4517
374 22709.3353 1.91938012 0 0 46915.875 46915.875
375 23780.6423 2.89628994 0 0 45935.5669 45935.5669
376 23256.3464 2.05800003 0 0 44218.1738 44218.1738
377 22590.6901 1.94025544 0 0 42215.5672 42215.5672
378 20962.0962 0.829076597 0 0 40474.5763 40474.5763
379 19341.1425 0.0236894016 0 0 39437.537 39437.537
380 17387.203 -1.46853593 0 0 39330.204 39330.204
381 16460.1192 -1.72309444 0 0 40061.9516 40061.9516
382 16419.557 -1.32789466 0 0 41295.7749 41295.7749
383 17050.3899 -0.624570065 0 0 42655.1414 42655.1414
384 18220.1406 0.435400252 0 0 43631.053 43631.053
385 19354.4309 1.19405706 0 0 44148.0657 44148.0657
386 20216.1325 1.55742586 0 0 44297.0869 44297.0869
387 20673.026 1.44762996 0 0 44341.1566 44341.1566
